L 2884.0000, 2231.0000, -212.0000,  2916.0000, 2210.0000, -212.0000,  0, 0, 0
L 2916.0000, 2210.0000, -212.0000,  2905.0000, 2194.0000, -212.0000,  0, 0, 0
L 2905.0000, 2194.0000, -212.0000,  2893.0000, 2202.0000, -212.0000,  0, 0, 0
L 2933.0000, 2017.0000, -202.0000,  2938.0000, 2017.0000, -202.0000,  0, 0, 0
L 2938.0000, 2017.0000, -202.0000,  2950.0000, 2009.0000, -202.0000,  0, 0, 0
L 2950.0000, 2009.0000, -202.0000,  2961.0000, 2016.0000, -202.0000,  0, 0, 0
L 2961.0000, 2016.0000, -202.0000,  2961.0000, 2029.0000, -202.0000,  0, 0, 0
L 2961.0000, 2029.0000, -202.0000,  2950.0000, 2035.0000, -202.0000,  0, 0, 0
L 2950.0000, 2035.0000, -202.0000,  2938.0000, 2028.0000, -202.0000,  0, 0, 0
L 2938.0000, 2028.0000, -202.0000,  2933.0000, 2028.0000, -202.0000,  0, 0, 0
L 2933.0000, 2028.0000, -202.0000,  2933.0000, 2033.0000, -202.0000,  0, 0, 0
L 2933.0000, 2033.0000, -202.0000,  2950.0000, 2043.0000, -202.0000,  0, 0, 0
L 2950.0000, 2043.0000, -202.0000,  2968.0000, 2032.0000, -202.0000,  0, 0, 0
L 2968.0000, 2032.0000, -202.0000,  2968.0000, 2012.0000, -202.0000,  0, 0, 0
L 2968.0000, 2012.0000, -202.0000,  2950.0000, 2002.0000, -202.0000,  0, 0, 0
L 2950.0000, 2002.0000, -202.0000,  2932.0000, 2012.0000, -202.0000,  0, 0, 0
L 2933.0000, 2017.0000, -202.0000,  2932.0000, 2012.0000, -202.0000,  0, 0, 0
L 2962.0000, 2048.0000, -203.0000,  2962.0000, 2056.0000, -203.0000,  0, 0, 0
L 2962.0000, 2056.0000, -203.0000,  2969.0000, 2060.0000, -203.0000,  0, 0, 0
L 2969.0000, 2060.0000, -203.0000,  2977.0000, 2056.0000, -203.0000,  0, 0, 0
L 2977.0000, 2056.0000, -203.0000,  2977.0000, 2048.0000, -203.0000,  0, 0, 0
L 2977.0000, 2048.0000, -203.0000,  2970.0000, 2044.0000, -203.0000,  0, 0, 0
L 2970.0000, 2044.0000, -203.0000,  2962.0000, 2048.0000, -203.0000,  0, 0, 0
L 3599.0000, 2172.0000, -97.0000,  3599.0000, 2093.0000, -97.0000,  0, 0, 0
L 3599.0000, 2093.0000, -97.0000,  3598.0000, 2044.0000, -97.0000,  199, 21, 133
L 3598.0000, 2044.0000, -97.0000,  3501.0000, 2044.0000, -97.0000,  0, 0, 0
L 3501.0000, 2044.0000, -97.0000,  3501.0000, 2094.0000, -104.0000,  0, 0, 0
L 3501.0000, 2094.0000, -104.0000,  3410.0000, 2094.0000, -100.0000,  0, 0, 0
L 3410.0000, 2094.0000, -100.0000,  3410.0000, 2107.0000, -103.0000,  0, 0, 0
L 3410.0000, 2107.0000, -104.0000,  3384.0000, 2107.0000, -104.0000,  0, 0, 0
L 3384.0000, 2156.0000, -103.0000,  3410.0000, 2156.0000, -101.0000,  0, 0, 0
L 3410.0000, 2156.0000, -100.0000,  3410.0000, 2172.0000, -96.0000,  0, 0, 0
L 3410.0000, 2172.0000, -96.0000,  3599.0000, 2172.0000, -97.0000,  0, 0, 0
L 3384.0000, 2156.0000, -102.0000,  3384.0000, 2395.0000, -2.0000,  0, 0, 0
L 3384.0000, 2395.0000, -2.0000,  3374.0000, 2401.0000, 19.0000,  0, 0, 0
L 3374.0000, 2401.0000, 22.0000,  3369.0000, 2418.0000, 29.0000,  0, 0, 0
L 3369.0000, 2418.0000, 31.0000,  3372.0000, 2427.0000, 32.0000,  0, 0, 0
L 3372.0000, 2427.0000, 32.0000,  3326.0000, 2471.0000, 54.0000,  0, 0, 0
L 3326.0000, 2471.0000, 58.0000,  3240.0000, 2593.0000, 17.0000,  0, 0, 0
L 3240.0000, 2593.0000, 19.0000,  3240.0000, 2747.0000, 108.0000,  0, 0, 0
L 3240.0000, 2747.0000, 108.0000,  3348.0000, 2855.0000, 361.0000,  0, 0, 0
L 3348.0000, 2855.0000, 361.0000,  3290.0000, 3012.0000, 198.0000,  0, 0, 0
L 3290.0000, 3012.0000, 198.0000,  3143.0000, 3201.0000, 190.0000,  0, 0, 0
L 3143.0000, 3201.0000, 190.0000,  3136.0000, 3201.0000, 181.0000,  0, 0, 0
L 3136.0000, 3201.0000, 181.0000,  -1421.0000, 3210.0000, 365.0000,  0, 0, 0
L -1421.0000, 3210.0000, 365.0000,  -1467.0000, 3165.0000, 383.0000,  64, 64, 64
L -1467.0000, 3165.0000, 383.0000,  -1456.0000, 3092.0000, 365.0000,  64, 64, 64
L -1456.0000, 3092.0000, 365.0000,  -1387.0000, 2861.0000, 120.0000,  64, 64, 64
L -1387.0000, 2861.0000, 120.0000,  -1318.0000, 2711.0000, 182.0000,  64, 64, 64
L -1318.0000, 2711.0000, 182.0000,  -1264.0000, 2631.0000, 183.0000,  64, 64, 64
L -1264.0000, 2631.0000, 183.0000,  -1222.0000, 2584.0000, 166.0000,  64, 64, 64
L -945.0000, 2028.0000, 110.0000,  -818.0000, 1945.0000, 111.0000,  64, 64, 64
L -818.0000, 1945.0000, 117.0000,  -739.0000, 1884.0000, 108.0000,  64, 64, 64
L -374.0000, 1519.0000, 83.0000,  -267.0000, 1386.0000, 71.0000,  64, 64, 64
L -267.0000, 1386.0000, 57.0000,  -188.0000, 1345.0000, 57.0000,  64, 64, 64
L -188.0000, 1345.0000, 57.0000,  -107.0000, 1293.0000, 48.0000,  64, 64, 64
L -107.0000, 1293.0000, 48.0000,  -74.0000, 1253.0000, 50.0000,  64, 64, 64
L -74.0000, 1253.0000, 50.0000,  -26.0000, 1197.0000, 46.0000,  64, 64, 64
L -26.0000, 1197.0000, 46.0000,  12.0000, 1165.0000, 42.0000,  64, 64, 64
L 12.0000, 1165.0000, 42.0000,  73.0000, 1127.0000, 56.0000,  64, 64, 64
L 73.0000, 1127.0000, 56.0000,  142.0000, 1098.0000, 97.0000,  64, 64, 64
L 142.0000, 1098.0000, 97.0000,  204.0000, 1076.0000, 133.0000,  64, 64, 64
L 204.0000, 1076.0000, 133.0000,  246.0000, 1088.0000, 120.0000,  64, 64, 64
L 246.0000, 1088.0000, 120.0000,  306.0000, 1106.0000, 93.0000,  64, 64, 64
L 306.0000, 1106.0000, 59.0000,  317.0000, 1067.0000, 66.0000,  64, 64, 64
L 317.0000, 1067.0000, 66.0000,  323.0000, 1014.0000, 92.0000,  64, 64, 64
L 323.0000, 1014.0000, 92.0000,  330.0000, 950.0000, 93.0000,  64, 64, 64
L 330.0000, 950.0000, 93.0000,  319.0000, 901.0000, 95.0000,  64, 64, 64
L 319.0000, 901.0000, 95.0000,  294.0000, 875.0000, 109.0000,  64, 64, 64
L 294.0000, 875.0000, 109.0000,  268.0000, 848.0000, 126.0000,  64, 64, 64
L 268.0000, 848.0000, 126.0000,  241.0000, 819.0000, 147.0000,  64, 64, 64
L 241.0000, 819.0000, 147.0000,  191.0000, 769.0000, 207.0000,  64, 64, 64
L 191.0000, 769.0000, 207.0000,  170.0000, 753.0000, 215.0000,  64, 64, 64
L 170.0000, 753.0000, 215.0000,  117.0000, 711.0000, 183.0000,  64, 64, 64
L 117.0000, 711.0000, 183.0000,  75.0000, 708.0000, 176.0000,  64, 64, 64
L 75.0000, 708.0000, 176.0000,  58.0000, 738.0000, 176.0000,  64, 64, 64
L 58.0000, 738.0000, 176.0000,  34.0000, 755.0000, 149.0000,  64, 64, 64
L 34.0000, 755.0000, 149.0000,  -14.0000, 789.0000, 99.0000,  64, 64, 64
L -14.0000, 789.0000, 99.0000,  -45.0000, 811.0000, 87.0000,  64, 64, 64
L -45.0000, 811.0000, 87.0000,  -125.0000, 785.0000, 98.0000,  64, 64, 64
L -125.0000, 785.0000, 98.0000,  -154.0000, 757.0000, 104.0000,  64, 64, 64
L -154.0000, 757.0000, 104.0000,  -191.0000, 719.0000, 125.0000,  64, 64, 64
L -191.0000, 719.0000, 125.0000,  -194.0000, 685.0000, 114.0000,  64, 64, 64
L -194.0000, 685.0000, 114.0000,  -202.0000, 600.0000, 91.0000,  64, 64, 64
L -202.0000, 600.0000, 91.0000,  -210.0000, 517.0000, 95.0000,  64, 64, 64
L -210.0000, 517.0000, 95.0000,  -214.0000, 468.0000, 93.0000,  64, 64, 64
L -214.0000, 468.0000, 93.0000,  -219.0000, 416.0000, 86.0000,  64, 64, 64
L -219.0000, 416.0000, 86.0000,  -223.0000, 378.0000, 76.0000,  64, 64, 64
L -223.0000, 378.0000, 76.0000,  -225.0000, 348.0000, 60.0000,  64, 64, 64
L -225.0000, 348.0000, 60.0000,  -228.0000, 321.0000, 44.0000,  64, 64, 64
L -228.0000, 321.0000, 44.0000,  -229.0000, 307.0000, 35.0000,  64, 64, 64
L -229.0000, 307.0000, 35.0000,  -261.0000, 268.0000, 6.0000,  64, 64, 64
L -261.0000, 268.0000, 6.0000,  -312.0000, 283.0000, 25.0000,  64, 64, 64
L -312.0000, 283.0000, 25.0000,  -346.0000, 282.0000, 24.0000,  64, 64, 64
L -346.0000, 282.0000, 24.0000,  -378.0000, 282.0000, 21.0000,  64, 64, 64
L -378.0000, 282.0000, 21.0000,  -442.0000, 280.0000, 17.0000,  64, 64, 64
L -442.0000, 280.0000, 17.0000,  -505.0000, 299.0000, 19.0000,  64, 64, 64
L -505.0000, 299.0000, 19.0000,  -525.0000, 317.0000, 28.0000,  64, 64, 64
L -525.0000, 317.0000, 28.0000,  -551.0000, 336.0000, 43.0000,  64, 64, 64
L -551.0000, 336.0000, 43.0000,  -572.0000, 350.0000, 65.0000,  64, 64, 64
L -572.0000, 350.0000, 65.0000,  -621.0000, 385.0000, 86.0000,  64, 64, 64
L -621.0000, 385.0000, 86.0000,  -677.0000, 425.0000, 43.0000,  64, 64, 64
L -677.0000, 425.0000, 43.0000,  -680.0000, 470.0000, 9.0000,  64, 64, 64
L -680.0000, 470.0000, 9.0000,  -677.0000, 538.0000, 0.0000,  64, 64, 64
L -677.0000, 538.0000, 0.0000,  -674.0000, 646.0000, 65.0000,  64, 64, 64
L -674.0000, 646.0000, 65.0000,  -668.0000, 692.0000, 71.0000,  64, 64, 64
L -668.0000, 692.0000, 71.0000,  -663.0000, 739.0000, 66.0000,  64, 64, 64
L -663.0000, 739.0000, 66.0000,  -657.0000, 801.0000, 72.0000,  64, 64, 64
L -657.0000, 801.0000, 72.0000,  -653.0000, 840.0000, 103.0000,  64, 64, 64
L -653.0000, 840.0000, 103.0000,  -649.0000, 890.0000, 124.0000,  64, 64, 64
L -649.0000, 890.0000, 124.0000,  -624.0000, 977.0000, 107.0000,  64, 64, 64
L -624.0000, 977.0000, 107.0000,  -600.0000, 1034.0000, 109.0000,  64, 64, 64
L -600.0000, 1034.0000, 109.0000,  -570.0000, 1118.0000, 101.0000,  64, 64, 64
L -570.0000, 1118.0000, 101.0000,  -573.0000, 1176.0000, 97.0000,  64, 64, 64
L -573.0000, 1176.0000, 97.0000,  -574.0000, 1229.0000, 111.0000,  64, 64, 64
L -574.0000, 1229.0000, 111.0000,  -577.0000, 1292.0000, 117.0000,  64, 64, 64
L -577.0000, 1292.0000, 117.0000,  -589.0000, 1383.0000, 121.0000,  64, 64, 64
L -589.0000, 1383.0000, 121.0000,  -604.0000, 1450.0000, 139.0000,  64, 64, 64
L -604.0000, 1450.0000, 139.0000,  -623.0000, 1502.0000, 135.0000,  64, 64, 64
L -623.0000, 1502.0000, 135.0000,  -651.0000, 1534.0000, 119.0000,  64, 64, 64
L -651.0000, 1534.0000, 119.0000,  -686.0000, 1576.0000, 117.0000,  64, 64, 64
L -686.0000, 1576.0000, 117.0000,  -714.0000, 1608.0000, 115.0000,  64, 64, 64
L -714.0000, 1608.0000, 115.0000,  -734.0000, 1631.0000, 89.0000,  64, 64, 64
L -734.0000, 1631.0000, 89.0000,  -749.0000, 1650.0000, 70.0000,  64, 64, 64
L -749.0000, 1650.0000, 70.0000,  -784.0000, 1694.0000, 54.0000,  64, 64, 64
L -784.0000, 1694.0000, 54.0000,  -816.0000, 1738.0000, 56.0000,  64, 64, 64
L -816.0000, 1738.0000, 56.0000,  -849.0000, 1782.0000, 79.0000,  64, 64, 64
L -849.0000, 1782.0000, 79.0000,  -882.0000, 1827.0000, 90.0000,  64, 64, 64
L -882.0000, 1827.0000, 90.0000,  -929.0000, 1884.0000, 50.0000,  64, 64, 64
L -929.0000, 1884.0000, 50.0000,  -969.0000, 1930.0000, 20.0000,  64, 64, 64
L -969.0000, 1930.0000, 20.0000,  -1015.0000, 1985.0000, 33.0000,  64, 64, 64
L -1015.0000, 1985.0000, 33.0000,  -1049.0000, 2034.0000, 62.0000,  64, 64, 64
L -1049.0000, 2034.0000, 62.0000,  -1083.0000, 2092.0000, 74.0000,  64, 64, 64
L -1083.0000, 2092.0000, 74.0000,  -1120.0000, 2158.0000, 74.0000,  64, 64, 64
L -1120.0000, 2158.0000, 74.0000,  -1164.0000, 2234.0000, 55.0000,  64, 64, 64
L -1164.0000, 2234.0000, 55.0000,  -1195.0000, 2249.0000, 22.0000,  64, 64, 64
L -1195.0000, 2249.0000, 22.0000,  -1225.0000, 2263.0000, 2.0000,  64, 64, 64
L -1225.0000, 2263.0000, 2.0000,  -1265.0000, 2281.0000, -13.0000,  64, 64, 64
L -1265.0000, 2281.0000, -13.0000,  -1321.0000, 2307.0000, -27.0000,  64, 64, 64
L -1321.0000, 2307.0000, -27.0000,  -1369.0000, 2329.0000, -23.0000,  64, 64, 64
L -1369.0000, 2329.0000, -23.0000,  -1407.0000, 2347.0000, -15.0000,  64, 64, 64
L -1407.0000, 2347.0000, -15.0000,  -1453.0000, 2367.0000, -9.0000,  64, 64, 64
L -1453.0000, 2367.0000, -9.0000,  -1476.0000, 2396.0000, 8.0000,  64, 64, 64
L -1476.0000, 2396.0000, 8.0000,  -1494.0000, 2452.0000, 72.0000,  64, 64, 64
L -1494.0000, 2452.0000, 72.0000,  -1511.0000, 2504.0000, 125.0000,  64, 64, 64
L -1511.0000, 2504.0000, 125.0000,  -1551.0000, 2534.0000, 111.0000,  64, 64, 64
L -1551.0000, 2534.0000, 111.0000,  -1603.0000, 2571.0000, 125.0000,  64, 64, 64
L -1603.0000, 2571.0000, 125.0000,  -1663.0000, 2617.0000, 149.0000,  64, 64, 64
L -1663.0000, 2617.0000, 149.0000,  -1727.0000, 2667.0000, 140.0000,  64, 64, 64
L -1727.0000, 2667.0000, 140.0000,  -1784.0000, 2706.0000, 137.0000,  64, 64, 64
L -1784.0000, 2706.0000, 137.0000,  -1825.0000, 2727.0000, 160.0000,  64, 64, 64
L -1825.0000, 2727.0000, 160.0000,  -1872.0000, 2752.0000, 201.0000,  64, 64, 64
L -1872.0000, 2752.0000, 201.0000,  -1913.0000, 2777.0000, 230.0000,  64, 64, 64
L -1913.0000, 2777.0000, 230.0000,  -1959.0000, 2816.0000, 266.0000,  64, 64, 64
L -1959.0000, 2816.0000, 266.0000,  -1990.0000, 2819.0000, 228.0000,  64, 64, 64
L -1990.0000, 2819.0000, 228.0000,  -2030.0000, 2807.0000, 138.0000,  64, 64, 64
L -2030.0000, 2807.0000, 138.0000,  -2095.0000, 2788.0000, 20.0000,  64, 64, 64
L -2095.0000, 2788.0000, 20.0000,  -2166.0000, 2768.0000, -44.0000,  64, 64, 64
L -2166.0000, 2768.0000, -44.0000,  -2226.0000, 2750.0000, -24.0000,  64, 64, 64
L -2226.0000, 2750.0000, -24.0000,  -2263.0000, 2739.0000, 23.0000,  64, 64, 64
L -2263.0000, 2739.0000, 23.0000,  -2312.0000, 2724.0000, 88.0000,  64, 64, 64
L -2312.0000, 2724.0000, 88.0000,  -2364.0000, 2709.0000, 133.0000,  64, 64, 64
L -2364.0000, 2709.0000, 133.0000,  -2364.0000, 2653.0000, 146.0000,  64, 64, 64
L -2364.0000, 2653.0000, 146.0000,  -2364.0000, 2499.0000, 184.0000,  0, 0, 0
L -2364.0000, 2499.0000, 184.0000,  -2364.0000, 2414.0000, 100.0000,  0, 0, 0
L -2364.0000, 2414.0000, 100.0000,  -2355.0000, -1910.0000, 217.0000,  0, 0, 0
L -2355.0000, -1910.0000, 217.0000,  -2032.0000, -2172.0000, 126.0000,  0, 0, 0
L -2032.0000, -2172.0000, 126.0000,  -1657.0000, -2323.0000, 38.0000,  0, 0, 0
L -1657.0000, -2323.0000, 38.0000,  -1484.0000, -2321.0000, -13.0000,  0, 0, 0
L -1484.0000, -2321.0000, -13.0000,  -1116.0000, -2315.0000, -77.0000,  0, 0, 0
L 745.0000, -2242.0000, 110.0000,  864.0000, -2246.0000, 127.0000,  0, 0, 0
L 864.0000, -2246.0000, 127.0000,  964.0000, -2255.0000, 181.0000,  0, 0, 0
L 964.0000, -2255.0000, 181.0000,  1023.0000, -2260.0000, 292.0000,  0, 0, 0
L 1023.0000, -2260.0000, 292.0000,  1102.0000, -2266.0000, 439.0000,  0, 0, 0
L 1102.0000, -2266.0000, 439.0000,  1111.0000, -2258.0000, 442.0000,  0, 0, 0
L 1111.0000, -2258.0000, 442.0000,  1085.0000, -2145.0000, 376.0000,  0, 0, 0
L 1085.0000, -2145.0000, 376.0000,  1072.0000, -2087.0000, 360.0000,  64, 64, 64
L 1072.0000, -2087.0000, 360.0000,  1058.0000, -2013.0000, 342.0000,  64, 64, 64
L 1058.0000, -2013.0000, 342.0000,  1050.0000, -1923.0000, 292.0000,  64, 64, 64
L 1050.0000, -1923.0000, 292.0000,  1042.0000, -1834.0000, 207.0000,  64, 64, 64
L 1042.0000, -1834.0000, 207.0000,  1021.0000, -1763.0000, 163.0000,  64, 64, 64
L 1021.0000, -1763.0000, 163.0000,  1001.0000, -1713.0000, 160.0000,  64, 64, 64
L 1001.0000, -1713.0000, 160.0000,  982.0000, -1664.0000, 161.0000,  64, 64, 64
L 982.0000, -1664.0000, 161.0000,  956.0000, -1597.0000, 155.0000,  64, 64, 64
L 956.0000, -1597.0000, 155.0000,  977.0000, -1487.0000, 133.0000,  64, 64, 64
L 977.0000, -1487.0000, 133.0000,  1008.0000, -1395.0000, 128.0000,  64, 64, 64
L 1008.0000, -1395.0000, 128.0000,  1034.0000, -1317.0000, 144.0000,  64, 64, 64
L 1034.0000, -1317.0000, 144.0000,  1053.0000, -1259.0000, 164.0000,  64, 64, 64
L 1053.0000, -1259.0000, 164.0000,  1074.0000, -1195.0000, 182.0000,  64, 64, 64
L 1074.0000, -1195.0000, 182.0000,  1087.0000, -1157.0000, 220.0000,  64, 64, 64
L 1087.0000, -1157.0000, 220.0000,  1057.0000, -1097.0000, 265.0000,  64, 64, 64
L 1057.0000, -1097.0000, 265.0000,  1015.0000, -1036.0000, 311.0000,  64, 64, 64
L 1015.0000, -1036.0000, 311.0000,  962.0000, -961.0000, 316.0000,  64, 64, 64
L 962.0000, -961.0000, 316.0000,  921.0000, -902.0000, 265.0000,  64, 64, 64
L 921.0000, -902.0000, 265.0000,  889.0000, -856.0000, 192.0000,  64, 64, 64
L 889.0000, -856.0000, 192.0000,  837.0000, -787.0000, 147.0000,  64, 64, 64
L 837.0000, -787.0000, 147.0000,  812.0000, -764.0000, 109.0000,  64, 64, 64
L 812.0000, -764.0000, 109.0000,  769.0000, -724.0000, 123.0000,  64, 64, 64
L 769.0000, -724.0000, 123.0000,  669.0000, -630.0000, 114.0000,  64, 64, 64
L 669.0000, -630.0000, 114.0000,  655.0000, -613.0000, 105.0000,  64, 64, 64
L 655.0000, -613.0000, 105.0000,  627.0000, -566.0000, 53.0000,  64, 64, 64
L 627.0000, -566.0000, 53.0000,  593.0000, -508.0000, 20.0000,  64, 64, 64
L 593.0000, -508.0000, 20.0000,  564.0000, -458.0000, -3.0000,  64, 64, 64
L 564.0000, -458.0000, -3.0000,  533.0000, -404.0000, -6.0000,  64, 64, 64
L 533.0000, -404.0000, -6.0000,  504.0000, -359.0000, 18.0000,  64, 64, 64
L 504.0000, -359.0000, 18.0000,  481.0000, -328.0000, 48.0000,  64, 64, 64
L 481.0000, -328.0000, 48.0000,  443.0000, -277.0000, 83.0000,  64, 64, 64
L 443.0000, -277.0000, 83.0000,  393.0000, -221.0000, 79.0000,  64, 64, 64
L 393.0000, -221.0000, 79.0000,  331.0000, -161.0000, 76.0000,  64, 64, 64
L 331.0000, -161.0000, 76.0000,  281.0000, -145.0000, 60.0000,  64, 64, 64
L 281.0000, -145.0000, 60.0000,  225.0000, -127.0000, 51.0000,  64, 64, 64
L 225.0000, -127.0000, 51.0000,  159.0000, -105.0000, 46.0000,  64, 64, 64
L 159.0000, -105.0000, 46.0000,  131.0000, -58.0000, 49.0000,  64, 64, 64
L 131.0000, -58.0000, 49.0000,  131.0000, 0.0000, 51.0000,  64, 64, 64
L 131.0000, 0.0000, 51.0000,  147.0000, 58.0000, 59.0000,  64, 64, 64
L 147.0000, 58.0000, 59.0000,  184.0000, 99.0000, 79.0000,  64, 64, 64
L 184.0000, 99.0000, 79.0000,  211.0000, 129.0000, 96.0000,  64, 64, 64
L 211.0000, 129.0000, 96.0000,  253.0000, 177.0000, 107.0000,  64, 64, 64
